"ActConfigID","RefGroupID","AlgorithmId","EditionID","ProductDescription","ProductKeyType","IsRandomized","PartNumber","EULAType","IsValid","Start","End","Total Keys"
"{d6992aac-29e7-452a-bf10-bbfb8ccabe59}","206","msft:rm/algorithm/pkey/2005","ServerDatacenter;ServerStandard","Windows Server 2016 RTM ServerDatacenter;ServerStandard Volume:CSVLK","Volume:CSVLK","FALSE","[RS1]X21-03119","Volume","true","491000000","530999999","40000000"
"","","","","","","","[RS1]X21-03120","Volume","true","471000000","490999999","20000000"
"","","","","","","","[RS1]X21-03121","Volume","true","1010000","1509999","500000"
"","","","","","","","","","","","[SUBTOTAL]","60500000"
"{3c2da9a5-1c6e-45d1-855f-fdbef536676f}","206","msft:rm/algorithm/pkey/2005","ServerDatacenter;ServerStandard","Windows Server 2016 RTM ServerDatacenter;ServerStandard Volume:CSVLK VL Additional Lab","Volume:CSVLK","FALSE","[RS1]X21-03122","Volume","true","1510000","2009999","500000"
"","","","","","","","","","","","[SUBTOTAL]","500000"
"{0724cb7d-3437-4cb7-93cb-830375d0079d}","206","msft:rm/algorithm/pkey/2005","Enterprise;EnterpriseN;Professional;ProfessionalN;EnterpriseS;EnterpriseSN;Education;EducationN","Win 10 RTM Enterprise;EnterpriseN;Professional;ProfessionalN;EnterpriseS;EnterpriseSN;Education;EducationN Volume:CSVLK","Volume:CSVLK","FALSE","[TH]X20-00859","Volume","true","390000000","404999999","15000000"
"","","","","","","","[TH]X20-00860","Volume","true","192500000","193199999","700000"
"","","","","","","","[TH]X20-00861","Volume","true","10024000","10028999","5000"
"","","","","","","","","","","","[SUBTOTAL]","15705000"
"{7a802526-4c94-4bd1-ba14-835a1aca2120}","206","msft:rm/algorithm/pkey/2005","Enterprise;EnterpriseN;Professional;ProfessionalN;EnterpriseS;EnterpriseSN;Education;EducationN","Win 10 RTM Enterprise;EnterpriseN;Professional;ProfessionalN;EnterpriseS;EnterpriseSN;Education;EducationN Volume:CSVLK VL Additional Lab","Volume:CSVLK","FALSE","[TH]X20-00862","Volume","true","10700000","10799999","100000"
"","","","","","","","","","","","[SUBTOTAL]","100000"
"{30a42c86-b7a0-4a34-8c90-ff177cb2acb7}","206","msft:rm/algorithm/pkey/2005","Enterprise;EnterpriseN;Professional;ProfessionalN;EnterpriseS;EnterpriseSN;Education;EducationN","Win 10 RTM Enterprise;EnterpriseN;Professional;ProfessionalN;EnterpriseS;EnterpriseSN;Education;EducationN Volume:CSVLK","Volume:CSVLK","FALSE","[RS1]X21-03400","Volume","true","531000000","545999999","15000000"
"","","","","","","","[RS1]X21-03401","Volume","true","2115000","2814999","700000"
"","","","","","","","[RS1]X21-03402","Volume","true","2010000","2014999","5000"
"","","","","","","","","","","","[SUBTOTAL]","15705000"
"{d552befb-48cc-4327-8f39-47d2d94f987c}","206","msft:rm/algorithm/pkey/2005","Enterprise;EnterpriseN;Professional;ProfessionalN;EnterpriseS;EnterpriseSN;Education;EducationN","Win 10 RTM Enterprise;EnterpriseN;Professional;ProfessionalN;EnterpriseS;EnterpriseSN;Education;EducationN Volume:CSVLK VL Additional Lab","Volume:CSVLK","FALSE","[RS1]X21-03403","Volume","true","2015000","2114999","100000"
"","","","","","","","","","","","[SUBTOTAL]","100000"
"{ecc0774a-aed3-4e1a-b815-2b31781adfea}","3858","msft:rm/algorithm/pkey/2009","EnterpriseG;EnterpriseGN","Win 10 RTM EnterpriseG;EnterpriseGN Volume:CSVLK","Volume:CSVLK","FALSE","[RS2]X21-24740","Volume","true","0","14999999","15000000"
"","","","","","","","[RS2]res-v3858","Volume","true","15000000","999999999","985000000"
"","","","","","","","","","","","[SUBTOTAL]","1000000000"
