"ActConfigID","RefGroupID","AlgorithmId","EditionID","ProductDescription","ProductKeyType","IsRandomized","PartNumber","EULAType","IsValid","Start","End","Total Keys"
"52529FFD-0054-4363-9C16-41A4A6AD8FD1","3695","msft:rm/algorithm/pkey/2009","Prerelease All","Visual Studio Dev15 RTM Prerelease All Retail","Retail","FALSE","X20-84292","Retail","true","0","99","100"
"","","","","","","","","","","","[SUBTOTAL]","100"
"0EE45C40-2483-4C62-ADB6-0E1FE5BE92C6","3696","msft:rm/algorithm/pkey/2009","Trial 30 All","Visual Studio Dev15 RTM Trial 30 All Retail","Retail","FALSE","X20-84296","Retail","true","0","99","100"
"","","","","","","","","","","","[SUBTOTAL]","100"
"B5C414A8-6EF4-4772-BEBF-22708F337AF3","3697","msft:rm/algorithm/pkey/2009","Trial 90 All","Visual Studio Dev15 RTM Trial 90 All Retail","Retail","FALSE","X20-84294","Retail","true","0","99","100"
"","","","","","","","","","","","[SUBTOTAL]","100"
"E5CF575B-743F-4AEB-AE17-3E8B4ED66B65","3698","msft:rm/algorithm/pkey/2009","Perpetual All","Visual Studio Dev15 RTM Perpetual All Retail","Retail","FALSE","X20-84295","Retail","true","0","99","100"
"","","","","","","","","","","","[SUBTOTAL]","100"
"95307FC8-1157-41F8-B551-42FA41A39374","3699","msft:rm/algorithm/pkey/2009","Enterprise","Visual Studio Dev15 RTM Enterprise Retail","Retail","FALSE","X20-84293","Retail","true","0","4999999","5000000"
"","","","","","","","X20-84298","Retail","true","5000000","9999999","5000000"
"","","","","","","","X20-84300","Retail","true","10000000","14999999","5000000"
"","","","","","","","X20-84302","Retail","true","15000000","19999999","5000000"
"","","","","","","","X20-84305","Retail","true","20000000","24999999","5000000"
"","","","","","","","X20-84553","Retail","true","25000000","29999999","5000000"
"","","","","","","","","","","","[SUBTOTAL]","30000000"
"D82FE9AD-57B2-4B5C-800A-BB8824C82D88","3700","msft:rm/algorithm/pkey/2009","Enterprise","Visual Studio Dev15 RTM Enterprise Volume:MAK","Volume:MAK","FALSE","X20-84303","Volume","true","0","4999999","5000000"
"","","","","","","","X21-31995","Volume","true","5000000","5999999","1000000"
"","","","","","","","","","","","[SUBTOTAL]","6000000"
"0A7B3F9E-0FAE-4C96-A068-6EE42832477D","3701","msft:rm/algorithm/pkey/2009","Professional","Visual Studio Dev15 RTM Professional Retail","Retail","FALSE","X20-84301","Retail","true","0","4999999","5000000"
"","","","","","","","X20-84304","Retail","true","5000000","9999999","5000000"
"","","","","","","","X20-84306","Retail","true","10000000","14999999","5000000"
"","","","","","","","X20-84307","Retail","true","15000000","19999999","5000000"
"","","","","","","","X20-84308","Retail","true","20000000","24999999","5000000"
"","","","","","","","X20-84312","Retail","true","25000000","29999999","5000000"
"","","","","","","","X20-87350","Retail","true","30000000","34999999","5000000"
"","","","","","","","X20-87353","Retail","true","35000000","530499999","495500000"
"","","","","","","","X21-31994","Retail","true","530500000","531499999","1000000"
"","","","","","","","","","","","[SUBTOTAL]","531500000"
"CEA1421B-7E3A-49DC-AAED-E447EEA8B7A9","3702","msft:rm/algorithm/pkey/2009","Professional","Visual Studio Dev15 RTM Professional Volume:MAK","Volume:MAK","FALSE","X20-84309","Volume","true","0","4999999","5000000"
"","","","","","","","X21-31989","Volume","true","5000000","5999999","1000000"
"","","","","","","","","","","","[SUBTOTAL]","6000000"
"4C96B6F6-5E4D-4050-960B-F7703E87C66C","3707","msft:rm/algorithm/pkey/2009","Test Professional","Visual Studio Dev15 RTM Test Professional Retail","Retail","FALSE","X20-84324","Retail","true","0","999999","1000000"
"","","","","","","","X20-84325","Retail","true","1000000","1999999","1000000"
"","","","","","","","X20-84326","Retail","true","2000000","2999999","1000000"
"","","","","","","","X20-84327","Retail","true","3000000","3999999","1000000"
"","","","","","","","X20-84328","Retail","true","4000000","4999999","1000000"
"","","","","","","","X20-84554","Retail","true","5000000","5999999","1000000"
"","","","","","","","","","","","[SUBTOTAL]","6000000"
"8B65E3E1-B122-4C09-A20F-2D5F440DDDDA","3708","msft:rm/algorithm/pkey/2009","Test Professional","Visual Studio Dev15 RTM Test Professional Volume:MAK","Volume:MAK","FALSE","X20-84330","Volume","true","0","999999","1000000"
"","","","","","","","X21-31996","Volume","true","1000000","1999999","1000000"
"","","","","","","","","","","","[SUBTOTAL]","2000000"
"5FFB844E-87F4-40E5-ABC1-BC7DCA7371FB","3709","msft:rm/algorithm/pkey/2009","Test Professional","Visual Studio Dev15 RTM Test Professional Volume:GVLK","Volume:GVLK","FALSE","X20-84331","Volume","true","0","99","100"
"","","","","","","","","","","","[SUBTOTAL]","100"
"182B53D4-1AF9-4992-A100-C723C9E0591F","3710","msft:rm/algorithm/pkey/2009","Visual Studio Agents","Visual Studio Dev15 RTM Visual Studio Agents Retail","Retail","FALSE","X20-84332","Retail","true","0","99","100"
"","","","","","","","X20-84333","Retail","true","100","199","100"
"","","","","","","","","","","","[SUBTOTAL]","200"
"5958ACB2-AD43-44FF-93EE-C14A7FB39F59","3711","msft:rm/algorithm/pkey/2009","Future Edition 1","Visual Studio Dev15 RTM Future Edition 1 Retail","Retail","FALSE","X20-84334","Retail","true","0","999999","1000000"
"","","","","","","","X20-84335","Retail","true","1000000","1999999","1000000"
"","","","","","","","X20-84336","Retail","true","2000000","2999999","1000000"
"","","","","","","","","","","","[SUBTOTAL]","3000000"
"6E2C51D5-B311-4904-AE6E-847FE02F3E57","3712","msft:rm/algorithm/pkey/2009","Future Edition 1","Visual Studio Dev15 RTM Future Edition 1 Retail","Retail","FALSE","X20-84339","Retail","true","0","999999","1000000"
"","","","","","","","X21-31983","Retail","true","1000000","1999999","1000000"
"","","","","","","","X21-32006","Retail","true","2000000","2999999","1000000"
"","","","","","","","","","","","[SUBTOTAL]","3000000"
"643C1B4F-466F-42F1-A161-EF59CA6E2827","3713","msft:rm/algorithm/pkey/2009","Future Edition 1","Visual Studio Dev15 RTM Future Edition 1 Volume:GVLK","Volume:GVLK","FALSE","X20-84337","Volume","true","0","99","100"
"","","","","","","","","","","","[SUBTOTAL]","100"
