"ActConfigID","RefGroupID","AlgorithmId","EditionID","ProductDescription","ProductKeyType","IsRandomized","PartNumber","EULAType","IsValid","Start","End","Total Keys"
"{2bb92f71-6ab3-473b-a024-cd29226ca236}","140","msft:rm/algorithm/pkey/2005","ServerSBSStandard","Longhorn SBS Standard","Retail","FALSE","X11-56954","Retail","true","11500000","11599999","100000"
"","","","","","","","X11-56967","Retail","true","12300000","12399999","100000"
"","","","","","","","","","","","[SUBTOTAL]","200000"
"{ae486542-39df-4ec8-8483-ac502f5eed7f}","140","msft:rm/algorithm/pkey/2005","ServerSBSPremium","Longhorn SBS Premium","Retail","FALSE","X11-56955","Retail","true","11600000","11699999","100000"
"","","","","","","","X11-56966","Retail","true","12400000","12499999","100000"
"","","","","","","","","","","","[SUBTOTAL]","200000"
"{6e95e93f-2b94-4c3d-80e5-360f6bd162fb}","140","msft:rm/algorithm/pkey/2005","ServerSBSPrime","Longhorn SBS Prime","Retail","FALSE","X11-56956","Retail","true","11700000","11799999","100000"
"","","","","","","","X11-56965","Retail","true","12500000","12599999","100000"
"","","","","","","","","","","","[SUBTOTAL]","200000"
"{41d2d873-0ebb-4346-bf27-3389616e86d3}","140","msft:rm/algorithm/pkey/2005","ServerMediumBusinessManagement","Longhorn Medium Business Server Management","Retail","FALSE","X11-56957","Retail","true","11800000","11899999","100000"
"","","","","","","","X11-56964","Retail","true","12600000","12699999","100000"
"","","","","","","","X11-56969","MSDN","true","13000000","13099999","100000"
"","","","","","","","X13-64830","Retail","true","153305000","153305999","1000"
"","","","","","","","","","","","[SUBTOTAL]","301000"
"{31f395ce-fc28-4a33-b676-81b109902ee8}","140","msft:rm/algorithm/pkey/2005","ServerMediumBusinessMessaging","Longhorn Medium Business Server Messaging","Retail","FALSE","X11-56958","Retail","true","11900000","11999999","100000"
"","","","","","","","X11-56963","Retail","true","12700000","12799999","100000"
"","","","","","","","X11-56970","MSDN","true","13100000","13199999","100000"
"","","","","","","","","","","","[SUBTOTAL]","300000"
"{31ac603c-0483-4db9-8006-1831517ae142}","140","msft:rm/algorithm/pkey/2005","ServerMediumBusinessSecurity","Longhorn Medium Business Server Security","Retail","FALSE","X11-56959","Retail","true","12000000","12099999","100000"
"","","","","","","","X11-56962","Retail","true","12800000","12899999","100000"
"","","","","","","","X11-56971","MSDN","true","13200000","13299999","100000"
"","","","","","","","","","","","[SUBTOTAL]","300000"
"{7d481b79-8e06-4722-b9d6-b13c8bc800b8}","140","msft:rm/algorithm/pkey/2005","ServerWinSB","Longhorn Server for Small Business","Retail","FALSE","X11-56960","Retail","true","12100000","12100122","123"
"","","","","","","","X11-56961","Retail","true","12900000","12999999","100000"
"","","","","","","","X11-56960","Retail","true","12100124","12199999","99876"
"","","","","","","","","","","","[SUBTOTAL]","199999"
"{6c5ed930-475f-4b67-a7db-19205ee419ca}","140","msft:rm/algorithm/pkey/2005","ServerSBSStandard","Longhorn SBS Standard - OEM SLP Bypass","OEM:SLP","FALSE","X11-71817","OEM","true","13400000","13499999","100000"
"","","","","","","","","","","","[SUBTOTAL]","100000"
"{b0593bb3-f0cf-4967-a4a5-53af84c6d29b}","140","msft:rm/algorithm/pkey/2005","ServerSBSPremium","Longhorn SBS Premium - OEM SLP Bypass","OEM:SLP","FALSE","X11-71818","OEM","true","13500000","13599999","100000"
"","","","","","","","","","","","[SUBTOTAL]","100000"
"{0bdbb717-9a8e-449b-b57d-763decd05c2a}","140","msft:rm/algorithm/pkey/2005","ServerSBSPrime","Longhorn SBS Prime - OEM SLP Bypass","OEM:SLP","FALSE","X11-71910","OEM","true","13600000","13699999","100000"
"","","","","","","","","","","","[SUBTOTAL]","100000"
"{734ec80d-44e4-40c6-b6cd-a0acb3ca8421}","140","msft:rm/algorithm/pkey/2005","ServerMediumBusinessManagement","Longhorn Medium Business Server Management - OEM SLP Bypass","OEM:SLP","FALSE","X11-71911","OEM","true","13700000","13799999","100000"
"","","","","","","","","","","","[SUBTOTAL]","100000"
"{b86971e5-2264-43c4-ad85-acec5fc78d1c}","140","msft:rm/algorithm/pkey/2005","ServerMediumBusinessMessaging","Longhorn Medium Business Server Messaging - OEM SLP Bypass","OEM:SLP","FALSE","X11-71912","OEM","true","13800000","13899999","100000"
"","","","","","","","","","","","[SUBTOTAL]","100000"
"{2cade295-51c0-4718-b89f-2e8944003d26}","140","msft:rm/algorithm/pkey/2005","ServerMediumBusinessSecurity","Longhorn Medium Business Server Security - OEM SLP Bypass","OEM:SLP","FALSE","X11-71913","OEM","true","13900000","13999999","100000"
"","","","","","","","","","","","[SUBTOTAL]","100000"
"{de0a1b88-376e-4ee0-9975-a46b2ec18aa4}","140","msft:rm/algorithm/pkey/2005","ServerWinSB","Longhorn Server for Small Business - OEM SLP Bypass","OEM:SLP","FALSE","X11-71914","OEM","true","14000000","14099999","100000"
"","","","","","","","","","","","[SUBTOTAL]","100000"
"{4c8a4ef8-77a1-4820-93ed-48e55909e37b}","140","msft:rm/algorithm/pkey/2005","ServerSBSStandard","Longhorn SBS Standard - OEM SLP COA","OEM:COA","FALSE","X11-71915","OEM","true","14200000","14299999","100000"
"","","","","","","","","","","","[SUBTOTAL]","100000"
"{a8c7a60d-a1a5-4390-957c-ebec9e8b1a24}","140","msft:rm/algorithm/pkey/2005","ServerSBSPremium","Longhorn SBS Premium - OEM SLP COA","OEM:COA","FALSE","X11-71916","OEM","true","14300000","14399999","100000"
"","","","","","","","","","","","[SUBTOTAL]","100000"
"{d6670835-2583-4c5f-a147-4ebdef90c962}","140","msft:rm/algorithm/pkey/2005","ServerSBSPrime","Longhorn SBS Prime - OEM SLP COA","OEM:COA","FALSE","X11-71918","OEM","true","14400000","14499999","100000"
"","","","","","","","","","","","[SUBTOTAL]","100000"
"{658d9331-fcf8-4eee-8256-7ba65c58cbbe}","140","msft:rm/algorithm/pkey/2005","ServerMediumBusinessManagement","Longhorn Medium Business Server Management - OEM SLP COA","OEM:COA","FALSE","X11-71919","OEM","true","14500000","14599999","100000"
"","","","","","","","","","","","[SUBTOTAL]","100000"
"{1dc5fe8c-65a6-42e0-9778-7510abef2f2b}","140","msft:rm/algorithm/pkey/2005","ServerMediumBusinessMessaging","Longhorn Medium Business Server Messaging - OEM SLP COA","OEM:COA","FALSE","X11-71920","OEM","true","14600000","14699999","100000"
"","","","","","","","","","","","[SUBTOTAL]","100000"
"{0b7d7918-8b22-49ef-9cd0-4f04bfde5c99}","140","msft:rm/algorithm/pkey/2005","ServerMediumBusinessSecurity","Longhorn Medium Business Server Security - OEM SLP COA","OEM:COA","FALSE","X11-71921","OEM","true","14700000","14799999","100000"
"","","","","","","","","","","","[SUBTOTAL]","100000"
"{04bcfa8f-fb66-4d42-98a1-ab3d27108dd3}","140","msft:rm/algorithm/pkey/2005","ServerWinSB","Longhorn Server for Small Business - OEM SLP COA","OEM:COA","FALSE","X11-71922","OEM","true","14800000","14899999","100000"
"","","","","","","","","","","","[SUBTOTAL]","100000"
"{6a8ed375-e507-49d7-9b38-1623b8e6ff0c}","140","msft:rm/algorithm/pkey/2005","ServerHomeStandard","Windows Home Server Standard","Retail","FALSE","X13-87775","Retail","true","700000000","707999999","8000000"
"","","","","","","","","","","","[SUBTOTAL]","8000000"
"{b4b3dccb-b321-4393-8123-3659ec75a192}","140","msft:rm/algorithm/pkey/2005","ServerHomePremium","Windows Home Server Premium","Retail","FALSE","X13-87776","Retail","true","708000000","717999999","10000000"
"","","","","","","","","","","","[SUBTOTAL]","10000000"
"{3b18e76c-2384-4029-a596-c939c91cb7be}","140","msft:rm/algorithm/pkey/2005","ServerHomeStandard","Windows Home Server Standard - OEM SLP","OEM:SLP","FALSE","X13-91363","OEM","true","15763010","15863009","100000"
"","","","","","","","","","","","[SUBTOTAL]","100000"
"{e40d338b-76d2-4755-a8a0-b530d9d970bc}","140","msft:rm/algorithm/pkey/2005","ServerHomePremium","Windows Home Server Premium - OEM SLP","OEM:SLP","FALSE","X13-91364","OEM","true","103676340","103776339","100000"
"","","","","","","","","","","","[SUBTOTAL]","100000"
