"ActConfigID","RefGroupID","AlgorithmId","EditionID","ProductDescription","ProductKeyType","IsRandomized","PartNumber","EULAType","IsValid","Start","End","Total Keys"
"5CB09805-B7E8-44D3-BDF4-845071148E1C","3220","msft:rm/algorithm/pkey/2009","Isolated Shell","Visual Studio 2015 RTM Retail Visual Studio 2015 RTM Isolated Shell Retail","Retail","FALSE","X19-96219","Retail","true","0","99","100"
"","","","","","","","X19-96411","Retail","true","100","199","100"
"","","","","","","","","","","","[SUBTOTAL]","200"
"CD5A607F-A545-4F76-BA1E-78ACAAA9D3EB","3221","msft:rm/algorithm/pkey/2009","Integrated Shell","Visual Studio 2015 RTM Retail Visual Studio 2015 RTM Integrated Shell Retail","Retail","FALSE","X19-96221","Retail","true","0","99","100"
"","","","","","","","X19-96413","Retail","true","100","199","100"
"","","","","","","","","","","","[SUBTOTAL]","200"
"7D3CBCBB-90B1-411F-9981-6E28039A9B82","3222","msft:rm/algorithm/pkey/2009","Community Edition","Visual Studio 2015 RTM Retail Visual Studio 2015 RTM Community Edition Retail","Retail","FALSE","X19-96227","Retail","true","0","99","100"
"","","","","","","","","","","","[SUBTOTAL]","100"
"EBE15614-75B8-4549-8F01-9FB1DCF079D9","3223","msft:rm/algorithm/pkey/2009","Community Edition","Visual Studio 2015 RTM Retail Visual Studio 2015 RTM Community Edition Retail","Retail","FALSE","X19-96228","Retail","true","0","99","100"
"","","","","","","","","","","","[SUBTOTAL]","100"
"EF0AED0E-D3F8-4ED1-B60F-9DE4A29A5ED9","3224","msft:rm/algorithm/pkey/2009","Professional","Visual Studio 2015 RTM Retail Visual Studio 2015 RTM Professional Retail Retail","Retail","FALSE","X19-96229","Retail","true","0","99","100"
"","","","","","","","","","","","[SUBTOTAL]","100"
"0B7D8E82-93A8-4B4D-824B-53E584234AA8","3225","msft:rm/algorithm/pkey/2009","Professional","Visual Studio 2015 RTM Retail Visual Studio 2015 RTM Professional Retail","Retail","FALSE","X19-96230","Retail","true","0","4999999","5000000"
"","","","","","","","X19-96234","Retail","true","5000000","9999999","5000000"
"","","","","","","","X19-96233","Retail","true","10000000","29999999","20000000"
"","","","","","","","X19-96232","Retail","true","30000000","34999999","5000000"
