"ActConfigID","RefGroupID","AlgorithmId","EditionID","ProductDescription","ProductKeyType","IsRandomized","PartNumber","EULAType","IsValid","Start","End","Total Keys"
"8DF20802-3B86-4EC7-B05B-73B3C3E2CEF6","3097","msft:rm/algorithm/pkey/2009","Standard","SQL Server 2016 RTM Standard Retail","Retail","FALSE","X19-91847","Retail","true","0","49999","50000"
"","","","","","","","X19-91849","Retail","true","1050000","3049999","2000000"
"","","","","","","","X19-91850","Retail","true","3050000","5049999","2000000"
"","","","","","","","","","","","[SUBTOTAL]","4050000"
"68BD8B9F-2CBE-46EC-AF7B-B702B748B356","3098","msft:rm/algorithm/pkey/2009","Web","SQL Server 2016 RTM Web Volume:GVLK","Volume:GVLK","FALSE","X19-91854","Volume","true","1000000","1000499","500"
"","","","","","","","X19-91855","Volume","true","1000500","1000999","500"
"","","","","","","","","","","","[SUBTOTAL]","1000"
"DA282E0F-C89B-4272-A3B7-FE6D21C29915","3103","msft:rm/algorithm/pkey/2009","Enterprise","SQL Server 2016 RTM Enterprise Volume:GVLK","Volume:GVLK","FALSE","X19-91921","Volume","true","0","499","500"
"","","","","","","","X19-91937","Volume","true","500","999","500"
"","","","","","","","","","","","[SUBTOTAL]","1000"
"7AACCE50-C3CE-4C4C-8B70-245920854768","3105","msft:rm/algorithm/pkey/2009","Enterprise Core","SQL Server 2016 RTM Enterprise Core Volume:GVLK","Volume:GVLK","FALSE","X19-91924","Volume","true","0","999","1000"
"","","","","","","","X19-91925","Volume","true","1000","1999","1000"
"","","","","","","","","","","","[SUBTOTAL]","2000"
"315E28D8-7F42-4792-8996-B8D9D4B2BBE6","3106","msft:rm/algorithm/pkey/2009","Standard","SQL Server 2016 RTM Standard OEM:NONSLP","OEM:NONSLP","FALSE","X19-91926","OEM","true","0","999999","1000000"
"","","","","","","","","","","","[SUBTOTAL]","1000000"
"DCA30749-1C5C-45D4-B24B-38299AE62DC1","3107","msft:rm/algorithm/pkey/2009","Standard","SQL Server 2016 RTM Standard Volume:GVLK","Volume:GVLK","FALSE","X19-91927","Volume","true","0","499","500"
"","","","","","","","X19-91928","Volume","true","500","999","500"
"","","","","","","","","","","","[SUBTOTAL]","1000"
