"ActConfigID","RefGroupID","AlgorithmId","EditionID","ProductDescription","ProductKeyType","IsRandomized","PartNumber","EULAType","IsValid","Start","End","Total Keys"
"5F80CD86-1A00-4F1E-BAB1-EA4A5959F380","2324","msft:rm/algorithm/pkey/2009","Enterprise Server","CRM 6 RTM Enterprise Server Volume:GVLK","Volume:GVLK","FALSE","X19-07420","Volume","true","0","499999","500000"
"","","","","","","","X19-07421","Volume","true","500000","999999","500000"
"","","","","","","","X19-07417","Volume","true","1000000","1499999","500000"
"","","","","","","","","","","","[SUBTOTAL]","1500000"
"D0B07E3F-9921-4307-AD2C-7B4EAB9E5D61","2325","msft:rm/algorithm/pkey/2009","Enterprise Server","CRM 6 RTM Enterprise Server Retail","Retail","FALSE","X19-07418","Retail","true","0","499999","500000"
"","","","","","","","X19-07419","Retail","true","500000","999999","500000"
"","","","","","","","X19-07422","Retail","true","1000000","1499999","500000"
"","","","","","","","X19-07423","Retail","true","1500000","1999999","500000"
"","","","","","","","","","","","[SUBTOTAL]","2000000"
"39575532-5539-43C7-97A8-5124C6D921A0","2326","msft:rm/algorithm/pkey/2009","Online Server","CRM 6 RTM Online Server Retail","Retail","FALSE","X19-07424","Retail","true","0","499999","500000"
"","","","","","","","","","","","[SUBTOTAL]","500000"
"717F99B8-4C2B-48FF-9B67-9B584FC6F38E","2327","msft:rm/algorithm/pkey/2009","Service Provider","CRM 6 RTM Service Provider Volume:GVLK","Volume:GVLK","FALSE","X19-07425","Volume","true","0","499999","500000"
"","","","","","","","","","","","[SUBTOTAL]","500000"
"9ACCE7BA-FADC-48E6-A3FB-B8DD772326D4","2328","msft:rm/algorithm/pkey/2009","Workgroup Server","CRM 6 RTM Workgroup Server Volume:GVLK","Volume:GVLK","FALSE","X19-07426","Volume","true","0","499999","500000"
"","","","","","","","","","","","[SUBTOTAL]","500000"
"F225B346-050C-4E01-9FA6-856EB78F8BE7","2329","msft:rm/algorithm/pkey/2009","Workgroup Server","CRM 6 RTM Workgroup Server Retail","Retail","FALSE","X19-07427","Retail","true","0","499999","500000"
"","","","","","","","X19-07428","Retail","true","500000","999999","500000"
"","","","","","","","X19-07429","Retail","true","1000000","1499999","500000"
"","","","","","","","","","","","[SUBTOTAL]","1500000"
