"ActConfigID","RefGroupID","AlgorithmId","EditionID","ProductDescription","ProductKeyType","IsRandomized","PartNumber","EULAType","IsValid","Start","End","Total Keys"
"{ef8251b0-5f16-4fdf-b30a-9be2286d1509}","116","msft:rm/algorithm/pkey/986","","WPA, B1, Trial, Eval Demo","Retail","FALSE","X00-00001","","true","100000000","101999999","2000000"
"","","","","","","","X00-00002","","true","103000000","103999999","1000000"
"","","","","","","","X00-00003","","true","104000000","104000000","1"
"","","","","","","","X00-00007","","true","105000000","105999999","1000000"
"","","","","","","","X00-00008","","true","106000000","106999999","1000000"
"","","","","","","","X00-00009","","true","107000000","107999999","1000000"
"","","","","","","","X00-00005","","true","112000000","114000000","2000001"
"","","","","","","","X11-14299","","true","117000000","118999999","2000000"
"","","","","","","","X11-14300","","true","119000000","120999999","2000000"
"","","","","","","","X11-14301","","true","121000000","122999999","2000000"
"","","","","","","","X11-14302","","true","123000000","123000100","101"
"","","","","","","","X11-14302","","true","123000200","124999999","1999800"
"","","","","","","","","","","","[SUBTOTAL]","15999903"
