"ActConfigID","RefGroupID","AlgorithmId","EditionID","ProductDescription","ProductKeyType","IsRandomized","PartNumber","EULAType","IsValid","Start","End","Total Keys"
"{27819f71-d8fd-4d9a-a106-68c4fc3fabb6}","9976","msft:rm/algorithm/pkey/2009","Ultimate","ProdKey3 Win 9976 DLA NQR Test Retail:TB:Eval","Retail:TB:Eval","FALSE","X17-09085","EVAL","true","2000000","2999999","1000000"
"","","","","","","","","","","","[SUBTOTAL]","1000000"
"{2a4403df-877f-4046-8271-db6fb6ec54c8}","9984","msft:rm/algorithm/pkey/2009","Enterprise","ProdKey3 Win 9984 DLA/Bypass NQR Test Volume:GVLK Vol Lic MLF","Volume:GVLK","FALSE","X17-09098","Volume","true","3000000","3999999","1000000"
"","","","","","","","X17-09103","Volume","true","4000000","4999999","1000000"
"","","","","","","","","","","","[SUBTOTAL]","2000000"
"{2a560041-bb61-4dbc-82b2-769a2b5b167a}","9980","msft:rm/algorithm/pkey/2009","Ultimate","ProdKey3 Win 9980 OEMAct NQR Test OEM:COA OEM OEM","OEM:COA","FALSE","X17-09094","OEM","true","2000000","2999999","1000000"
"","","","","","","","","","","","[SUBTOTAL]","1000000"
"{2b66b555-4c8a-4a2a-bbc7-9d88dc2b7a51}","10006","msft:rm/algorithm/pkey/2009","Ultimate","ProdKey3 Win 10006 DLA NQR Test Retail:TB:Trial","Retail:TB:Trial","FALSE","X17-09090","Retail","true","2000000","2999999","1000000"
"","","","","","","","","","","","[SUBTOTAL]","1000000"
"{3116fffc-8eba-4540-bb35-c60cde599bb7}","999999","msft:rm/algorithm/pkey/2009","Ultimate","ProdKey3 Win DLA NQR Test-High Limit Retail","Retail","FALSE","X17-09146","Retail","true","2000000","2999999","1000000"
"","","","","","","","","","","","[SUBTOTAL]","1000000"
"{3f0c91d2-f54a-4e3a-8b32-5ba7fa428158}","10001","msft:rm/algorithm/pkey/2009","Ultimate","ProdKey3 Win 10001 DLA NQR Test Retail:TB:Promo","Retail:TB:Promo","FALSE","X17-09086","Retail","true","2000000","2999999","1000000"
"","","","","","","","","","","","[SUBTOTAL]","1000000"
"{5dad982e-b500-44a2-bdcc-7ef678e2d375}","9985","msft:rm/algorithm/pkey/2009","Ultimate","ProdKey3 Win 9985 DLA CCP NQR Test Retail WAU","Retail","FALSE","X17-09083","Retail","true","2000000","2999999","1000000"
"","","","","","","","","","","","[SUBTOTAL]","1000000"
"{6ff2ebed-3f08-4f44-b9c1-39639e6f6ff5}","10005","msft:rm/algorithm/pkey/2009","Ultimate","ProdKey3 Win 10005 DLA NQR Test Retail","Retail","FALSE","X17-09081","Retail","true","2000000","2999999","1000000"
"","","","","","","","","","","","[SUBTOTAL]","1000000"
"{7260bc5d-f92f-4e37-b7f0-d6266c82b7e0}","9982","msft:rm/algorithm/pkey/2009","Ultimate","ProdKey3 Win 9982 OEMAct/Preinstall NQR Test OEM:SLP OEM OEM","OEM:SLP","FALSE","X17-09097","OEM","true","2000000","2999999","1000000"
"","","","","","","","","","","","[SUBTOTAL]","1000000"
"{9ae077fe-38bb-4431-a5ad-e99333999fcd}","10002","msft:rm/algorithm/pkey/2009","Ultimate","ProdKey3 Win 10002 DLA NQR Test Retail:TB:Sub","Retail:TB:Sub","FALSE","X17-09089","Retail","true","2000000","2999999","1000000"
"","","","","","","","","","","","[SUBTOTAL]","1000000"
"{d22353eb-58fc-42ee-bd45-7e29447ec5e2}","10003","msft:rm/algorithm/pkey/2009","Enterprise","ProdKey3 Win 10003 ProdAct 500 NQR Test Volume:MAK Vol Lic MLF","Volume:MAK","FALSE","X17-09101","Volume","true","3000000","3999999","1000000"
"","","","","","","","","","","","[SUBTOTAL]","1000000"
"{d91d8c12-9485-45ab-b950-7e81e6c58095}","9981","msft:rm/algorithm/pkey/2009","Ultimate","ProdKey3 Win 9981 DLA NQR Test OEM:NONSLP OEM OEM","OEM:NONSLP","FALSE","X17-09095","OEM","true","3000000","3999999","1000000"
"","","","","","","","","","","","[SUBTOTAL]","1000000"
"{5e63848b-ac67-4cfd-8a24-8704d28913dc}","206","msft:rm/algorithm/pkey/2005","Ultimate","Win Next Edition Next OEM:COA","OEM:COA","FALSE","X17-13821","OEM","true","10001000","10001099","100"
"","","","","","","","","","","","[SUBTOTAL]","100"
"{87a3a0dc-5bdd-4774-8d5d-bc2cac382cae}","206","msft:rm/algorithm/pkey/2005","Ultimate","Win Next Edition Next OEM:NONSLP","OEM:NONSLP","FALSE","X17-13822","OEM","true","10001100","10001199","100"
"","","","","","","","","","","","[SUBTOTAL]","100"
"{8f5a4904-8ff6-4119-95be-4133b5f7f68d}","206","msft:rm/algorithm/pkey/2005","Ultimate","Win Next Edition Next OEM:SLP","OEM:SLP","FALSE","X17-13823","OEM","true","10001200","10001299","100"
"","","","","","","","","","","","[SUBTOTAL]","100"
"{6d769bbc-0de1-4b84-8c81-053792c8e155}","206","msft:rm/algorithm/pkey/2005","Ultimate","Win Next Edition Next Retail","Retail","FALSE","X17-13824","Retail","true","10001300","10001399","100"
"","","","","","","","X17-13825","Retail","true","10001400","10001499","100"
"","","","","","","","","","","","[SUBTOTAL]","200"
"{dbdcf57b-e42b-46e5-9e30-6c9529d825f8}","206","msft:rm/algorithm/pkey/2005","Ultimate","Win Next Edition Next Retail:TB:Eval","Retail:TB:Eval","FALSE","X17-13826","EVAL","true","10001500","10001599","100"
"","","","","","","","","","","","[SUBTOTAL]","100"
"{738077d2-1299-4bda-a3af-ba5c96a8ef37}","206","msft:rm/algorithm/pkey/2005","Ultimate","Win Next Edition Next Retail:TB:Promo","Retail:TB:Promo","FALSE","X17-13827","Retail","true","10001600","10001699","100"
"","","","","","","","","","","","[SUBTOTAL]","100"
"{6d05e585-74a7-471e-a109-6e757be94dad}","206","msft:rm/algorithm/pkey/2005","Ultimate","Win Next Edition Next Retail:TB:Sub","Retail:TB:Sub","FALSE","X17-13828","Retail","true","10001700","10001799","100"
"","","","","","","","","","","","[SUBTOTAL]","100"
"{ef88ee1d-2254-4603-8183-d920a7982e0b}","206","msft:rm/algorithm/pkey/2005","Ultimate","Win Next Edition Next Retail:TB:Trial","Retail:TB:Trial","FALSE","X17-13829","Retail","true","10001800","10001899","100"
"","","","","","","","","","","","[SUBTOTAL]","100"
"{38fbe2ac-465a-4ef7-b9d8-72044f2792b6}","206","msft:rm/algorithm/pkey/2005","Enterprise","Win Next Edition Next Volume:GVLK","Volume:GVLK","FALSE","X17-13831","Volume","true","10002000","10002099","100"
"","","","","","","","X17-13832","Volume","true","10002100","10002199","100"
"","","","","","","","","","","","[SUBTOTAL]","200"
"{b7cb21c7-06bd-4f63-92dd-78db254cdcac}","206","msft:rm/algorithm/pkey/2005","Enterprise","Win Next Edition Next Volume:MAK","Volume:MAK","FALSE","X17-13833","Volume","true","10002200","10002299","100"
"","","","","","","","","","","","[SUBTOTAL]","100"
"{7c0dae34-dd90-4755-9150-d5f658cade1b}","1400","msft:rm/algorithm/pkey/2009","Ultimate","Win 7 Ultimate retail (2009)","Retail","FALSE","X14-85326","Retail","true","0","999999999","1000000000"
"","","","","","","","","","","","[SUBTOTAL]","1000000000"
"{df4f2257-9dd1-4b74-b382-8bdf9766cc22}","1600","msft:rm/algorithm/pkey/2009","Ultimate","Win 7 Ultimate OEM:DM (2009)","OEM:DM","FALSE","X14-85327","OEM","true","0","999999999","1000000000"
"","","","","","","","","","","","[SUBTOTAL]","1000000000"
"{ae486542-39df-4ec8-8483-ac502f5eed7f}","140","msft:rm/algorithm/pkey/2005","ServerSBSPremium","Win 7 Server SBS Premium retail","Retail","FALSE","X11-56955","Retail","true","11600010","11600010","1"
"","","","","","","","","","","","[SUBTOTAL]","1"
"{2bb92f71-6ab3-473b-a024-cd29226ca236}","140","msft:rm/algorithm/pkey/2005","ServerSBSStandard","Win 7 Server SBS Standard retail","Retail","FALSE","X11-56954","Retail","true","11500084","11500084","1"
"","","","","","","","","","","","[SUBTOTAL]","1"
