"ActConfigID","RefGroupID","AlgorithmId","EditionID","ProductDescription","ProductKeyType","IsRandomized","PartNumber","EULAType","IsValid","Start","End","Total Keys"
"{728a0147-79ae-439f-a656-2dc0cc166690}","140","msft:rm/algorithm/pkey/2005","GPS","ProdKey3 Streets and Trips 2011 00140 ProdAct Retail FPP GPS","Retail","FALSE","X16-74827","Retail","true","761000000","761999999","1000000"
"","","","","","","","","","","","[SUBTOTAL]","1000000"
"{65812ea2-9704-4fac-a262-2c7c41153e79}","140","msft:rm/algorithm/pkey/2005","OEM","ProdKey3 Streets and Trips 2011 00140 DLA OEM:NONSLP OEM English OEM","OEM:NONSLP","FALSE","X16-74828","Retail","true","762000000","762999999","1000000"
"","","","","","","","","","","","[SUBTOTAL]","1000000"
"{d597be00-6998-4611-8efa-79e7e6c944bf}","140","msft:rm/algorithm/pkey/2005","Trial","ProdKey3 Streets and Trips 2011 00140 60DayTr Retail FPP English","Retail","FALSE","X16-74830","Retail","true","169250498","169250499","2"
"","","","","","","","","","","","[SUBTOTAL]","2"
"{c91728eb-a161-4622-beea-e8d66e9363b9}","140","msft:rm/algorithm/pkey/2005","Standard","ProdKey3 Streets and Trips 2011 00140 ProdAct Retail FPP English","Retail","FALSE","X16-74831","Retail","true","763000000","764999999","2000000"
"","","","","","","","","","","","[SUBTOTAL]","2000000"
