"ActConfigID","RefGroupID","AlgorithmId","EditionID","ProductDescription","ProductKeyType","IsRandomized","PartNumber","EULAType","IsValid","Start","End","Total Keys"
"70D0D1FF-4AF3-4EE9-9526-8E9C3988C56B","3936","msft:rm/algorithm/pkey/2009","Enterprise","SQL Server 2016 RTM Enterprise Volume:GVLK","Volume:GVLK","FALSE","X21-46766","Volume","true","500","999","500"
"","","","","","","","X21-46738","Volume","true","0","499","500"
"","","","","","","","","","","","[SUBTOTAL]","1000"
"F24DB1EB-38A3-4C5C-BF54-552C674F58D5","3937","msft:rm/algorithm/pkey/2009","Enterprise","SQL Server 2016 RTM Enterprise Volume:GVLK","Volume:GVLK","FALSE","X21-46740","Volume","true","0","499","500"
"","","","","","","","X21-46780","Volume","true","500","999","500"
"","","","","","","","","","","","[SUBTOTAL]","1000"
"04CA1480-2758-4649-A4C3-A57C1DF706CC","3938","msft:rm/algorithm/pkey/2009","Enterprise Core","SQL Server 2016 RTM Enterprise Core Volume:GVLK","Volume:GVLK","FALSE","X21-46768","Volume","true","1000","1999","1000"
"","","","","","","","X21-46742","Volume","true","0","999","1000"
"","","","","","","","","","","","[SUBTOTAL]","2000"
"5ACB5E1B-C193-4B77-ABBE-B53EADC12C93","3939","msft:rm/algorithm/pkey/2009","Enterprise Core","SQL Server 2016 RTM Enterprise Core Volume:GVLK","Volume:GVLK","FALSE","X21-46779","Volume","true","1000","1999","1000"
"","","","","","","","X21-46744","Volume","true","0","999","1000"
"","","","","","","","","","","","[SUBTOTAL]","2000"
"2460D2E8-B579-4B03-B797-868377537CB4","3940","msft:rm/algorithm/pkey/2009","Standard","SQL Server 2016 RTM Standard OEM:NONSLP","OEM:NONSLP","FALSE","X21-46745","Retail","true","0","999999","1000000"
"","","","","","","","","","","","[SUBTOTAL]","1000000"
"BF12F173-A0FC-4C3D-A58A-174CE8F268FE","3947","msft:rm/algorithm/pkey/2009","Standard","SQL Server 2016 RTM Standard OEM:NONSLP","OEM:NONSLP","FALSE","X21-46746","Retail","true","0","999999","1000000"
"","","","","","","","","","","","[SUBTOTAL]","1000000"
"15E3CFAA-47F7-4E20-BD97-4BC6B6FC8306","3941","msft:rm/algorithm/pkey/2009","Standard","SQL Server 2017 RTM Standard Retail","Retail","FALSE","X21-46747","Retail","true","0","49999","50000"
"","","","","","","","X21-46748","Retail","true","50000","2049999","2000000"
"","","","","","","","X21-46770","Retail","true","4050000","6049999","2000000"
"","","","","","","","X21-46769","Retail","true","2050000","4049999","2000000"
"","","","","","","","X21-46789","Retail","true","8050000","8050499","500"
"","","","","","","","X21-46788","Retail","true","6050000","8049999","2000000"
"","","","","","","","X21-50689","Retail","true","8050500","10050499","2000000"
"","","","","","","","","","","","[SUBTOTAL]","10050500"
"82855017-F786-484F-B947-54CB964356B7","3942","msft:rm/algorithm/pkey/2009","Standard","SQL Server 2017 RTM Standard Retail","Retail","FALSE","X21-46784","Retail","true","4000000","4049999","50000"
"","","","","","","","X21-46790","Retail","true","6050000","8049999","2000000"
"","","","","","","","X21-46756","Retail","true","2000000","3999999","2000000"
"","","","","","","","X21-46755","Retail","true","0","1999999","2000000"
"","","","","","","","X21-46791","Retail","true","8050000","8050499","500"
"","","","","","","","X21-46785","Retail","true","4050000","6049999","2000000"
"","","","","","","","X21-50688","Retail","true","8050500","10050499","2000000"
"","","","","","","","","","","","[SUBTOTAL]","10050500"
"A9C1F39C-63D4-4376-8AA8-97733A339B84","3943","msft:rm/algorithm/pkey/2009","Standard","SQL Server 2016 RTM Standard Volume:GVLK","Volume:GVLK","FALSE","X21-46760","Volume","true","0","499","500"
"","","","","","","","X21-47410","Volume","true","500","999","500"
"","","","","","","","","","","","[SUBTOTAL]","1000"
"1D0FDACD-02F1-43D0-BE98-ECCBE7A3D1FE","3944","msft:rm/algorithm/pkey/2009","Standard","SQL Server 2016 RTM Standard Volume:GVLK","Volume:GVLK","FALSE","X21-46759","Volume","true","0","499","500"
"","","","","","","","X21-47409","Volume","true","500","999","500"
"","","","","","","","","","","","[SUBTOTAL]","1000"
"EC2CC1B1-78A1-4551-9F85-4F9A78B3943E","3945","msft:rm/algorithm/pkey/2009","Web","SQL Server 2017 RTM Web Volume:GVLK","Volume:GVLK","FALSE","X21-46761","Volume","true","0","499","500"
"","","","","","","","X21-46778","Volume","true","500","999","500"
"","","","","","","","","","","","[SUBTOTAL]","1000"
"A9C6ACFF-4FDC-42A6-8986-E97CBB219687","3946","msft:rm/algorithm/pkey/2009","Web","SQL Server 2017 RTM Web Volume:GVLK","Volume:GVLK","FALSE","X21-46764","Volume","true","0","499","500"
"","","","","","","","X21-46787","Volume","true","500","999","500"
"","","","","","","","","","","","[SUBTOTAL]","1000"
